state,district,year,quarter,transaction_type,transaction_count,transaction_amount
Karnataka,,2019,4,,7900010.0,6656358496.856865
Karnataka,,2019,4,,7262363.0,5957470699.497891
Karnataka,,2019,4,,5715071.0,4180543682.137229
Karnataka,,2019,4,,4874891.0,4166592351.03039
Karnataka,,2019,4,,4782743.0,4221264328.1047115
Karnataka,,2019,4,,4591973.0,3850220029.48918
Karnataka,,2019,4,,4152231.0,4053813623.1744967
Karnataka,,2019,4,,3212130.0,3324316259.4523993
Karnataka,,2019,4,,3079311.0,2770576479.680187
Karnataka,Bengaluru Urban,2020,1,,200174352.0,231970686013.7528
Karnataka,Mysuru,2020,1,,8069105.0,13036685203.223095
Karnataka,Bengaluru Rural,2020,1,,5260930.0,7794174929.658327
Karnataka,Dharwad,2020,1,,5171963.0,6715983685.589502
Karnataka,Belagavi,2020,1,,4316092.0,6363752952.026527
Karnataka,Dakshina Kannada,2020,1,,4233207.0,7157456163.571186
Karnataka,Ballari,2020,1,,3903343.0,7053379784.876896
Karnataka,Tumakuru,2020,1,,3872833.0,6659223682.826368
Karnataka,Kolar,2020,1,,3093003.0,5550612726.131468
Karnataka,Davanagere,2020,1,,2704786.0,4892688445.769339
Karnataka,,2020,1,,57330889.0,81134886975.52737
Karnataka,,2020,1,,8405450.0,7535415165.4156
Karnataka,,2020,1,,7465398.0,6691101930.332184
Karnataka,,2020,1,,5915500.0,4655314993.588518
Karnataka,,2020,1,,5236440.0,4714075798.715652
Karnataka,,2020,1,,5083664.0,4577206344.933306
Karnataka,,2020,1,,4764049.0,4263466183.7803307
Karnataka,,2020,1,,4471072.0,4598592058.920128
Karnataka,,2020,1,,3603586.0,3828096750.8862906
Karnataka,,2020,1,,3269181.0,3036342839.9664307
Karnataka,Bengaluru Urban,2020,2,,132120979.0,176357097466.76593
Karnataka,Mysuru,2020,2,,7184930.0,13106859536.057838
Karnataka,Bengaluru Rural,2020,2,,4985176.0,7327672246.467524
Karnataka,Belagavi,2020,2,,4972764.0,8395766920.028916
Karnataka,Tumakuru,2020,2,,4836880.0,8510119360.526955
Karnataka,Ballari,2020,2,,4733742.0,8629333001.029205
Karnataka,Dharwad,2020,2,,4199998.0,6626617210.413645
Karnataka,Kolar,2020,2,,3965696.0,6790159344.716665
Karnataka,Dakshina Kannada,2020,2,,3531912.0,6376675751.895021
Karnataka,Shivamogga,2020,2,,3119744.0,5814372127.285877
Karnataka,,2020,2,,38973791.0,66590268182.41567
Karnataka,,2020,2,,5219518.0,5289290543.736636
Karnataka,,2020,2,,3913533.0,3971738432.8637066
Karnataka,,2020,2,,3436124.0,3478334908.19147
Karnataka,,2020,2,,3088811.0,2868440309.849668
Karnataka,,2020,2,,2993252.0,3422857621.4173446
Karnataka,,2020,2,,2403434.0,2548374507.201984
Karnataka,,2020,2,,2338058.0,2755025955.0031548
Karnataka,,2020,2,,2199155.0,2935278568.13928
Karnataka,,2020,2,,2196048.0,2369904870.0520215
Karnataka,Bengaluru Urban,2020,3,,188947684.0,261095181780.0901
Karnataka,Mysuru,2020,3,,9675261.0,17597207367.350117
Karnataka,Bengaluru Rural,2020,3,,7596076.0,11770793408.192162
Karnataka,Belagavi,2020,3,,7078363.0,12764674160.447115
Karnataka,Dharwad,2020,3,,6653211.0,10834407900.60387
Karnataka,Ballari,2020,3,,6483038.0,12217179442.79111
Karnataka,Tumakuru,2020,3,,6090300.0,11453537750.655712
Karnataka,Dakshina Kannada,2020,3,,5509516.0,10219448161.55705
Karnataka,Kolar,2020,3,,5319243.0,10255312905.948189
Karnataka,Davanagere,2020,3,,5205295.0,10283937898.613035
Karnataka,,2020,3,,56516908.0,95602796543.47356
Karnataka,,2020,3,,7054454.0,7600500787.564055
Karnataka,,2020,3,,4524287.0,4895054054.037458
Karnataka,,2020,3,,4289114.0,5196728182.23589
Karnataka,,2020,3,,4264534.0,4558580044.307885
Karnataka,,2020,3,,4135171.0,4019712974.9860735
Karnataka,,2020,3,,3420296.0,4217249449.3559895
Karnataka,,2020,3,,3368396.0,4889720050.386913
Karnataka,,2020,3,,3252549.0,4506054757.8201065
Karnataka,,2020,3,,3067497.0,4089464596.7782416
Karnataka,Bengaluru Urban,2020,4,,267720411.0,352536741958.4486
Karnataka,Mysuru,2020,4,,14314966.0,24721321665.945152
Karnataka,Bengaluru Rural,2020,4,,11780762.0,18175304366.25715
Karnataka,Belagavi,2020,4,,10147281.0,18131720291.443626
Karnataka,Dharwad,2020,4,,9872445.0,15011234195.50343
Karnataka,Ballari,2020,4,,9772557.0,18739492904.576576
Karnataka,Tumakuru,2020,4,,8893778.0,16914412572.224337
Karnataka,Kolar,2020,4,,7877407.0,14873069326.116919
Karnataka,Dakshina Kannada,2020,4,,7794258.0,13295138020.866745
Karnataka,Davanagere,2020,4,,7262656.0,14015672346.829771
Karnataka,,2020,4,,56310863.0,93518053649.26508
Karnataka,,2020,4,,10785785.0,11322501094.514175
Karnataka,,2020,4,,7038825.0,7393915831.43293
Karnataka,,2020,4,,6889794.0,8166543231.703449
Karnataka,,2020,4,,6276214.0,5910766755.672085
Karnataka,,2020,4,,6123495.0,6326770347.039359
Karnataka,,2020,4,,5727108.0,6727622944.551029
Karnataka,,2020,4,,5177157.0,7541528486.787478
Karnataka,,2020,4,,5175484.0,7030710384.586107
Karnataka,,2020,4,,4855035.0,6333062815.600198
Karnataka,Bengaluru Urban,2021,1,,348712787.0,432401341231.767
Karnataka,Mysuru,2021,1,,17089151.0,28183406863.664856
Karnataka,Bengaluru Rural,2021,1,,12387231.0,18735722156.72461
Karnataka,Dharwad,2021,1,,11396406.0,16320416665.27951
Karnataka,Belagavi,2021,1,,10602642.0,18931041051.05792
Karnataka,Ballari,2021,1,,9904822.0,18837260510.482178
Karnataka,Dakshina Kannada,2021,1,,9626991.0,15430015647.49453
Karnataka,Tumakuru,2021,1,,9386009.0,17694897997.486076
Karnataka,Davanagere,2021,1,,9322884.0,17155680177.783762
Karnataka,Kolar,2021,1,,7957144.0,14724582470.437292
Karnataka,,2021,1,,111898471.0,154275126291.57782
Karnataka,,2021,1,,12064288.0,12242363901.28056
Karnataka,,2021,1,,8039229.0,8082595491.720546
Karnataka,,2021,1,,7802876.0,8722484146.764801
Karnataka,,2021,1,,7275346.0,7300677514.802685
Karnataka,,2021,1,,6853014.0,6229275890.411031
Karnataka,,2021,1,,6346882.0,7222768676.872352
Karnataka,,2021,1,,5772520.0,7981648746.172419
Karnataka,,2021,1,,5662067.0,6836955396.193855
Karnataka,,2021,1,,5642004.0,7346427540.610056
Karnataka,Bengaluru Urban,2021,2,,326804307.0,444422398357.67755
Karnataka,Mysuru,2021,2,,17372316.0,30853150362.625572
Karnataka,Bengaluru Rural,2021,2,,12594743.0,19987071189.389824
Karnataka,Belagavi,2021,2,,12215950.0,23772477631.266983
Karnataka,Ballari,2021,2,,11601049.0,23117810388.096546
Karnataka,Dharwad,2021,2,,11462786.0,18982715974.0801
Karnataka,Davanagere,2021,2,,11241732.0,21560667430.36194
Karnataka,Tumakuru,2021,2,,10841529.0,21263359141.534966
Karnataka,Dakshina Kannada,2021,2,,10734091.0,18919204047.503716
Karnataka,Kolar,2021,2,,9352225.0,17435526726.61021
Karnataka,,2021,2,,123224371.0,183498284704.33478
Karnataka,,2021,2,,10085408.0,11339602290.459164
Karnataka,,2021,2,,6656017.0,7602100083.517555
Karnataka,,2021,2,,6608856.0,8211710743.90263
Karnataka,,2021,2,,5877545.0,6739551217.132662
Karnataka,,2021,2,,5812440.0,5937927316.85524
Karnataka,,2021,2,,5607333.0,10946396613.609468
Karnataka,,2021,2,,5527079.0,6801316218.629841
Karnataka,,2021,2,,5308121.0,7850450555.737431
Karnataka,,2021,2,,5093065.0,10214095740.816475
Karnataka,Bengaluru Urban,2021,3,,476485560.0,626123198813.8513
Karnataka,Mysuru,2021,3,,25045268.0,42793900020.64542
Karnataka,Bengaluru Rural,2021,3,,18220951.0,28063157056.12936
Karnataka,Dharwad,2021,3,,17187010.0,26053988751.02021
Karnataka,Belagavi,2021,3,,17022354.0,30762343874.290985
Karnataka,Davanagere,2021,3,,15967687.0,28564688330.34218
Karnataka,Ballari,2021,3,,15360429.0,28402193277.238922
Karnataka,Dakshina Kannada,2021,3,,15180931.0,25279637809.21226
Karnataka,Tumakuru,2021,3,,14242057.0,27175810122.446198
Karnataka,Kolar,2021,3,,12345736.0,22985772793.69687
Karnataka,,2021,3,,171396431.0,241306340924.0064
Karnataka,,2021,3,,14623854.0,16040642648.22071
Karnataka,,2021,3,,9785218.0,11904916257.160776
Karnataka,,2021,3,,9738793.0,10772233047.8478
Karnataka,,2021,3,,8416485.0,15260316851.510262
Karnataka,,2021,3,,8244539.0,8261052882.907836
Karnataka,,2021,3,,8234529.0,9148018524.709347
Karnataka,,2021,3,,8192016.0,10085028861.728535
Karnataka,,2021,3,,7799936.0,10366833170.779675
Karnataka,,2021,3,,7775322.0,11513592826.30002
Karnataka,Bengaluru Urban,2021,4,,584958847.0,755926042210.8081
Karnataka,Mysuru,2021,4,,31839861.0,52946045330.89639
Karnataka,Bengaluru Rural,2021,4,,22522389.0,33858680417.976257
Karnataka,Belagavi,2021,4,,22398086.0,39314016545.15853
Karnataka,Dharwad,2021,4,,21979264.0,32561017319.923508
Karnataka,Davanagere,2021,4,,19885521.0,34700043233.80145
Karnataka,Dakshina Kannada,2021,4,,19368239.0,31520554624.57015
Karnataka,Ballari,2021,4,,18819499.0,34087192109.870037
Karnataka,Tumakuru,2021,4,,17549961.0,32086008651.86035
Karnataka,Shivamogga,2021,4,,15695558.0,27830702801.550133
Karnataka,,2021,4,,206723470.0,283864051273.69073
Karnataka,,2021,4,,18049591.0,19727739202.388454
Karnataka,,2021,4,,12077917.0,13225374279.249357
Karnataka,,2021,4,,11877575.0,14356401868.363028
Karnataka,,2021,4,,10606419.0,12040506513.322227
Karnataka,,2021,4,,10431197.0,18089444566.744785
Karnataka,,2021,4,,10107378.0,12313741336.16619
Karnataka,,2021,4,,9822558.0,10002413900.004595
Karnataka,,2021,4,,9596609.0,12429055311.597095
Karnataka,,2021,4,,9578828.0,13979225085.142822
Karnataka,Bengaluru Urban,2022,1,,648380838.0,837938769153.0938
Karnataka,Mysuru,2022,1,,37083502.0,61822430173.6628
Karnataka,Belagavi,2022,1,,26878240.0,46658421651.21534
Karnataka,Dharwad,2022,1,,25761398.0,37328868895.055
Karnataka,Bengaluru Rural,2022,1,,25383239.0,38366097407.82493
Karnataka,Dakshina Kannada,2022,1,,23170221.0,37851830234.158745
Karnataka,Davanagere,2022,1,,22581033.0,39050377360.95714
Karnataka,Ballari,2022,1,,21654672.0,38400067163.88623
Karnataka,Tumakuru,2022,1,,20649123.0,37948656148.62866
Karnataka,Shivamogga,2022,1,,19949316.0,36172162298.55464
Karnataka,,2022,1,,224793308.0,308663371704.6546
Karnataka,,2022,1,,20226669.0,22210300733.91461
Karnataka,,2022,1,,13452682.0,14741542800.453161
Karnataka,,2022,1,,13374224.0,16036043456.390444
Karnataka,,2022,1,,11931962.0,13678730160.975933
Karnataka,,2022,1,,11370123.0,19174843770.63567
Karnataka,,2022,1,,11337710.0,13842727969.772015
Karnataka,,2022,1,,10935539.0,14153604946.043581
Karnataka,,2022,1,,10867507.0,15929339299.049034
Karnataka,,2022,1,,10730328.0,11096723262.099945
Karnataka,Bengaluru Urban,2022,2,,786978117.0,1013933810932.2712
Karnataka,Mysuru,2022,2,,44272976.0,71755017847.05063
Karnataka,Belagavi,2022,2,,32214940.0,54330716392.87329
Karnataka,Dharwad,2022,2,,30334488.0,44220634322.54169
Karnataka,Bengaluru Rural,2022,2,,29552291.0,45049848699.91369
Karnataka,Davanagere,2022,2,,28378650.0,46910152646.482544
Karnataka,Dakshina Kannada,2022,2,,26596843.0,43058171123.945465
Karnataka,Ballari,2022,2,,25715246.0,43733106040.421875
Karnataka,Tumakuru,2022,2,,24528653.0,44297419510.108116
Karnataka,Shivamogga,2022,2,,24024769.0,42192013838.99083
Karnataka,,2022,2,,271515853.0,367011500113.69904
Karnataka,,2022,2,,24820949.0,27340065996.238598
Karnataka,,2022,2,,17245624.0,20035875369.7892
Karnataka,,2022,2,,16326880.0,18187152010.011505
Karnataka,,2022,2,,15927103.0,19248644500.372673
Karnataka,,2022,2,,14838722.0,23612509576.632107
Karnataka,,2022,2,,13973514.0,17318945670.03331
Karnataka,,2022,2,,13480485.0,14103989322.078636
Karnataka,,2022,2,,12489370.0,16135291370.066357
Karnataka,,2022,2,,12456422.0,18244954853.62682
Karnataka,Bengaluru Urban,2022,3,,738035161.0,930886457807.8191
Karnataka,Mysuru,2022,3,,40705541.0,62142656687.51495
Karnataka,Belagavi,2022,3,,30506760.0,47452586439.87803
Karnataka,Bengaluru Rural,2022,3,,29738665.0,43852997173.89528
Karnataka,Dharwad,2022,3,,25927571.0,34230149717.13926
Karnataka,Ballari,2022,3,,25020296.0,39977029009.67138
Karnataka,Tumakuru,2022,3,,24310727.0,41225194542.91735
Karnataka,Kalaburagi,2022,3,,20345468.0,34468548524.63291
Karnataka,Kolar,2022,3,,19634287.0,34773465329.38425
Karnataka,Dakshina Kannada,2022,3,,17248777.0,25239674044.223103
Karnataka,,2022,3,,160449902.0,217879670192.8064
Karnataka,,2022,3,,43509658.0,59429627681.560135
Karnataka,,2022,3,,26365682.0,28299556541.091118
Karnataka,,2022,3,,19914683.0,22771848870.813103
Karnataka,,2022,3,,17191585.0,18730781382.754765
Karnataka,,2022,3,,16244679.0,19221979640.676033
Karnataka,,2022,3,,14857948.0,18022775798.94892
Karnataka,,2022,3,,14586151.0,14952745407.906017
Karnataka,,2022,3,,12782193.0,15971693143.784006
Karnataka,,2022,3,,12694300.0,17996548092.81006
Karnataka,Bengaluru Urban,2022,4,,876647100.0,1092079302011.8887
Karnataka,Mysuru,2022,4,,44057659.0,67004180524.31279
Karnataka,Belagavi,2022,4,,36557938.0,56335376307.967834
Karnataka,Bengaluru Rural,2022,4,,32555311.0,46931010610.96648
Karnataka,Dharwad,2022,4,,27717085.0,36289207502.73111
Karnataka,Ballari,2022,4,,27273315.0,44205335947.44105
Karnataka,Tumakuru,2022,4,,27089373.0,45262565516.08911
Karnataka,Kalaburagi,2022,4,,22515278.0,37601225202.6735
Karnataka,Kolar,2022,4,,20890491.0,35826431858.45456
Karnataka,Dakshina Kannada,2022,4,,20604812.0,30207470651.062298
Karnataka,,2022,4,,290033166.0,383980424744.5664
Karnataka,,2022,4,,28204959.0,29734037876.806923
Karnataka,,2022,4,,21492132.0,24055964066.38382
Karnataka,,2022,4,,18404903.0,19635399142.967796
Karnataka,,2022,4,,17422425.0,20350512916.46483
Karnataka,,2022,4,,16004053.0,19008365237.763973
Karnataka,,2022,4,,15780250.0,15956292735.72114
Karnataka,,2022,4,,13776420.0,14957685572.866879
Karnataka,,2022,4,,13758871.0,17247779515.67107
Karnataka,,2022,4,,13689115.0,16826143194.410742
Karnataka,Bengaluru Urban,2023,1,,1012347596.0,1167307214747.0
Karnataka,Mysuru,2023,1,,69476703.0,102081266965.0
Karnataka,Belagavi,2023,1,,57532745.0,85400137021.0
Karnataka,Bengaluru Rural,2023,1,,55822209.0,78255906228.0
Karnataka,Ballari,2023,1,,47163373.0,72409426251.0
Karnataka,Tumakuru,2023,1,,46279091.0,75621295866.0
Karnataka,Dharwad,2023,1,,45285470.0,55712206587.0
Karnataka,Kalaburagi,2023,1,,38475891.0,62736086592.0
Karnataka,Kolar,2023,1,,35751853.0,58784650749.0
Karnataka,Hassan,2023,1,,29363015.0,51825912725.0
Karnataka,,2023,1,,48544078.0,49093973079.0
Karnataka,,2023,1,,36487467.0,39147776972.0
Karnataka,,2023,1,,31427375.0,31972479780.0
Karnataka,,2023,1,,30074920.0,33530112337.0
Karnataka,,2023,1,,27670041.0,26852310085.0
Karnataka,,2023,1,,27613832.0,31447437376.0
Karnataka,,2023,1,,24179923.0,25363777237.0
Karnataka,,2023,1,,23602099.0,27651995187.0
Karnataka,,2023,1,,23438848.0,31516415369.0
Karnataka,,2023,1,,23358867.0,27955641778.0
Karnataka,Bengaluru Urban,2023,2,,1124713207.0,1308665877658.0
Karnataka,Mysuru,2023,2,,77947993.0,113330745472.0
Karnataka,Belagavi,2023,2,,64222081.0,94029814125.0
Karnataka,Bengaluru Rural,2023,2,,61918811.0,87017798673.0
Karnataka,Ballari,2023,2,,54078814.0,82833769907.0
Karnataka,Tumakuru,2023,2,,52028144.0,84493652590.0
Karnataka,Dharwad,2023,2,,50253304.0,62911792502.0
Karnataka,Kalaburagi,2023,2,,43949529.0,70012762190.0
Karnataka,Kolar,2023,2,,40150506.0,66342513839.0
Karnataka,Vijayapura,2023,2,,33888784.0,54838017587.0
Karnataka,,2023,2,,54020876.0,54852308815.0
Karnataka,,2023,2,,41049027.0,45095955882.0
Karnataka,,2023,2,,34380780.0,35810435341.0
Karnataka,,2023,2,,33172774.0,37560041959.0
Karnataka,,2023,2,,31610913.0,30713650869.0
Karnataka,,2023,2,,30642802.0,35503615061.0
Karnataka,,2023,2,,27415672.0,29330142150.0
Karnataka,,2023,2,,26178394.0,25330689008.0
Karnataka,,2023,2,,26080542.0,31716840995.0
Karnataka,,2023,2,,26009756.0,35041972735.0
Karnataka,Bengaluru Urban,2023,3,,1298080873.0,1442850468373.0
Karnataka,Mysuru,2023,3,,88357040.0,123540038949.0
Karnataka,Bengaluru Rural,2023,3,,72362144.0,95459150421.0
Karnataka,Belagavi,2023,3,,71792429.0,97349683787.0
Karnataka,Ballari,2023,3,,61692758.0,85332155838.0
Karnataka,Tumakuru,2023,3,,60019989.0,90948228317.0
Karnataka,Dharwad,2023,3,,57069013.0,65808872010.0
Karnataka,Kalaburagi,2023,3,,50402491.0,72792592574.0
Karnataka,Kolar,2023,3,,46832326.0,74138419859.0
Karnataka,Vijayapura,2023,3,,39315084.0,57266604438.0
Karnataka,,2023,3,,62632584.0,61263877641.0
Karnataka,,2023,3,,45865518.0,49216757881.0
Karnataka,,2023,3,,39572187.0,39693662048.0
Karnataka,,2023,3,,38275825.0,41125711463.0
Karnataka,,2023,3,,36711660.0,34628577402.0
Karnataka,,2023,3,,35299357.0,39380144641.0
Karnataka,,2023,3,,31285250.0,32665312803.0
Karnataka,,2023,3,,30154669.0,38221183631.0
Karnataka,,2023,3,,29946359.0,35212622664.0
Karnataka,,2023,3,,29881791.0,32945427292.0
Karnataka,Bengaluru Urban,2023,4,,1345789742.0,1497515119439.0
Karnataka,Mysuru,2023,4,,98475888.0,137617765715.0
Karnataka,Belagavi,2023,4,,83265692.0,113156722991.0
Karnataka,Bengaluru Rural,2023,4,,79952595.0,104306321317.0
Karnataka,Ballari,2023,4,,70296908.0,97565267440.0
Karnataka,Tumakuru,2023,4,,66902256.0,99519475458.0
Karnataka,Dharwad,2023,4,,64108115.0,74835427721.0
Karnataka,Kalaburagi,2023,4,,58794838.0,84416856783.0
Karnataka,Kolar,2023,4,,52256686.0,79798746897.0
Karnataka,Vijayapura,2023,4,,45289520.0,65075047157.0
Karnataka,,2023,4,,63713816.0,62360639499.0
Karnataka,,2023,4,,43844472.0,47520783905.0
Karnataka,,2023,4,,40062218.0,40406677455.0
Karnataka,,2023,4,,39399547.0,42452583912.0
Karnataka,,2023,4,,37641570.0,35551238822.0
Karnataka,,2023,4,,35964964.0,40016786734.0
Karnataka,,2023,4,,32206819.0,40791633852.0
Karnataka,,2023,4,,31921984.0,36993082715.0
Karnataka,,2023,4,,31444364.0,34655123130.0
Karnataka,,2023,4,,30934539.0,32646053845.0
Karnataka,Bengaluru Urban,2024,1,,1410557938.0,1530943099565.0
Karnataka,Mysuru,2024,1,,106124394.0,147716500320.0
Karnataka,Belagavi,2024,1,,96862530.0,129136538352.0
Karnataka,Bengaluru Rural,2024,1,,89513697.0,113432150583.0
Karnataka,Ballari,2024,1,,81057747.0,109308212872.0
Karnataka,Tumakuru,2024,1,,75588141.0,110489979979.0
Karnataka,Dharwad,2024,1,,72657648.0,81776254598.0
Karnataka,Kalaburagi,2024,1,,67949265.0,97965669958.0
Karnataka,Kolar,2024,1,,59417479.0,88279879409.0
Karnataka,Vijayapura,2024,1,,53765660.0,75738515223.0
Karnataka,,2024,1,,65916906.0,63058218288.0
Karnataka,,2024,1,,44437042.0,46789563898.0
Karnataka,,2024,1,,40863256.0,40420178638.0
Karnataka,,2024,1,,40535894.0,42657750513.0
Karnataka,,2024,1,,39641140.0,36598122999.0
Karnataka,,2024,1,,36607113.0,39932893850.0
Karnataka,,2024,1,,34264073.0,42330853004.0
Karnataka,,2024,1,,33914273.0,36270680850.0
Karnataka,,2024,1,,33675259.0,38256990794.0
Karnataka,,2024,1,,32398521.0,33373819246.0
Karnataka,Bengaluru Urban,2024,2,,1497173080.0,1626460643067.0
Karnataka,Mysuru,2024,2,,117306084.0,161756451058.0
Karnataka,Belagavi,2024,2,,108059557.0,141643969222.0
Karnataka,Bengaluru Rural,2024,2,,98092169.0,125139573815.0
Karnataka,Ballari,2024,2,,90307163.0,118192560404.0
Karnataka,Tumakuru,2024,2,,83622810.0,123351704719.0
Karnataka,Dharwad,2024,2,,79701963.0,90335294700.0
Karnataka,Kalaburagi,2024,2,,76221385.0,106912095121.0
Karnataka,Kolar,2024,2,,66605453.0,99537330563.0
Karnataka,Vijayapura,2024,2,,60980445.0,85001446128.0
Karnataka,,2024,2,,69364986.0,66289367831.0
Karnataka,,2024,2,,46776034.0,48880395601.0
Karnataka,,2024,2,,42881778.0,42679317598.0
Karnataka,,2024,2,,42529166.0,45410228491.0
Karnataka,,2024,2,,42038339.0,38963844942.0
Karnataka,,2024,2,,38748219.0,42191358803.0
Karnataka,,2024,2,,36292065.0,45006523824.0
Karnataka,,2024,2,,36279089.0,41124854184.0
Karnataka,,2024,2,,35655246.0,38190402217.0
Karnataka,,2024,2,,34690847.0,35507709244.0
Karnataka,Bengaluru Urban,2024,3,,1631451937.0,1750492470314.0
Karnataka,Mysuru,2024,3,,123264777.0,166449611075.0
Karnataka,Belagavi,2024,3,,113206793.0,140497070341.0
Karnataka,Bengaluru Rural,2024,3,,110051134.0,133800839262.0
Karnataka,Tumakuru,2024,3,,88736479.0,125003281860.0
Karnataka,Dharwad,2024,3,,83667559.0,91547664142.0
Karnataka,Kalaburagi,2024,3,,81223973.0,104773162708.0
Karnataka,Kolar,2024,3,,71897451.0,104905405790.0
Karnataka,Vijayapura,2024,3,,65707360.0,85131865596.0
Karnataka,Ballari,2024,3,,61379555.0,75929880092.0
Karnataka,,2024,3,,63337647.0,60042061003.0
Karnataka,,2024,3,,57890073.0,54596825856.0
Karnataka,,2024,3,,50010832.0,51995620737.0
Karnataka,,2024,3,,44823424.0,45681565757.0
Karnataka,,2024,3,,41968774.0,50291790199.0
Karnataka,,2024,3,,37964561.0,38131543683.0
Karnataka,,2024,3,,35290763.0,40146557211.0
Karnataka,,2024,3,,34923891.0,33282580976.0
Karnataka,,2024,3,,32430620.0,34176256003.0
Karnataka,,2024,3,,31834327.0,32133958273.0
Karnataka,Bengaluru Urban,2024,4,,1674347983.0,1790144192589.0
Karnataka,Mysuru,2024,4,,136306716.0,180784060838.0
Karnataka,Belagavi,2024,4,,128477525.0,159429137773.0
Karnataka,Bengaluru Rural,2024,4,,116146821.0,140428291014.0
Karnataka,Tumakuru,2024,4,,94876318.0,131299282638.0
Karnataka,Dharwad,2024,4,,91471760.0,101218607904.0
Karnataka,Kalaburagi,2024,4,,88681871.0,115965412895.0
Karnataka,Kolar,2024,4,,75932219.0,108557290549.0
Karnataka,Vijayapura,2024,4,,70972970.0,93406665233.0
Karnataka,Hassan,2024,4,,64922108.0,96932033734.0
Karnataka,,2024,4,,63798364.0,60719442481.0
Karnataka,,2024,4,,58873952.0,55139541256.0
Karnataka,,2024,4,,48507070.0,50370682932.0
Karnataka,,2024,4,,44494164.0,45074223595.0
Karnataka,,2024,4,,43874662.0,52375757078.0
Karnataka,,2024,4,,38220400.0,38566557850.0
Karnataka,,2024,4,,37254521.0,41410315901.0
Karnataka,,2024,4,,33945180.0,31913361380.0
Karnataka,,2024,4,,33164749.0,34838408513.0
Karnataka,,2024,4,,32707530.0,32872556299.0
Kerala,Ernakulam,2018,1,,390006.0,630357709.4293847
Kerala,Malappuram,2018,1,,239508.0,256416524.03733116
Kerala,Kozhikode,2018,1,,206971.0,264216575.61410832
Kerala,Thiruvananthapuram,2018,1,,172079.0,275202215.58875674
Kerala,Thrissur,2018,1,,148871.0,200502461.32188034
Kerala,Palakkad,2018,1,,119324.0,155278345.54067275
Kerala,Kottayam,2018,1,,102446.0,132788590.21251318
Kerala,Kannur,2018,1,,92260.0,112128543.07612991
Kerala,Kollam,2018,1,,76713.0,93495184.48584011
Kerala,Alappuzha,2018,1,,74941.0,95014765.51241212
Kerala,,2018,1,,56906.0,81512699.9029796
Kerala,,2018,1,,46257.0,56918286.759117536
Kerala,,2018,1,,30183.0,43810849.98172692
Kerala,,2018,1,,28246.0,37267431.17255093
Kerala,,2018,1,,25369.0,35989345.34481089
Kerala,,2018,1,,24581.0,36699052.64175586
Kerala,,2018,1,,21871.0,32421507.426630277
Kerala,,2018,1,,21835.0,38469517.55099669
Kerala,,2018,1,,17972.0,23134345.383249465
Kerala,,2018,1,,16447.0,24921038.44169031
Kerala,Ernakulam,2018,2,,521535.0,992297917.6619761
Kerala,Malappuram,2018,2,,268993.0,394434596.38289905
Kerala,Kozhikode,2018,2,,262368.0,432276266.4294082
Kerala,Thiruvananthapuram,2018,2,,241695.0,447463532.2875792
Kerala,Thrissur,2018,2,,194698.0,323326151.5548469
Kerala,Palakkad,2018,2,,148865.0,247495543.94612932
Kerala,Kottayam,2018,2,,132766.0,219583423.42327893
Kerala,Kannur,2018,2,,123543.0,190249058.5368228
Kerala,Kollam,2018,2,,107011.0,158093455.3837409
Kerala,Alappuzha,2018,2,,101141.0,157158524.65667993
Kerala,,2018,2,,78839.0,161633712.1501858
Kerala,,2018,2,,53515.0,88663445.2241711
Kerala,,2018,2,,40292.0,75984073.30868506
Kerala,,2018,2,,38451.0,72684138.14515224
Kerala,,2018,2,,30333.0,57600105.62318556
Kerala,,2018,2,,28431.0,47621370.06745951
Kerala,,2018,2,,26794.0,57392012.69495672
Kerala,,2018,2,,26636.0,49834603.16052181
Kerala,,2018,2,,21014.0,39515052.757997066
Kerala,,2018,2,,20473.0,41187534.790603206
Kerala,Ernakulam,2018,3,,731827.0,1317858232.2431176
Kerala,Kozhikode,2018,3,,374581.0,602562108.7285002
Kerala,Thiruvananthapuram,2018,3,,341861.0,663088952.7638565
Kerala,Malappuram,2018,3,,323771.0,521343702.7156196
Kerala,Thrissur,2018,3,,265041.0,447258554.15207183
Kerala,Palakkad,2018,3,,201468.0,329702201.45452887
Kerala,Kottayam,2018,3,,185591.0,294011177.4497337
Kerala,Kannur,2018,3,,161613.0,256107072.92292744
Kerala,Kollam,2018,3,,154891.0,237302294.1078105
Kerala,Alappuzha,2018,3,,129138.0,208917711.7163746
Kerala,,2018,3,,114548.0,186055914.09882063
Kerala,,2018,3,,61657.0,95901141.02779779
Kerala,,2018,3,,57721.0,93295318.12828793
Kerala,,2018,3,,53939.0,93396010.97795437
Kerala,,2018,3,,47124.0,72787206.89228892
Kerala,,2018,3,,39219.0,66237424.89596899
Kerala,,2018,3,,33399.0,76136372.13837826
Kerala,,2018,3,,32261.0,52125275.7327912
Kerala,,2018,3,,27473.0,53159544.16120797
Kerala,,2018,3,,25681.0,39966721.109387964
Kerala,Ernakulam,2018,4,,1012043.0,1886966258.0311787
Kerala,Kozhikode,2018,4,,492826.0,852029000.8762002
Kerala,Thiruvananthapuram,2018,4,,475377.0,937541020.9487803
Kerala,Malappuram,2018,4,,445963.0,712275700.16859
Kerala,Thrissur,2018,4,,369941.0,669618693.0635448
